CONFIG,WORKER_ID,LAYER,PUBLISH_NUM,PUBLISH_TOTAL_SIZE,PUBLISH_MAX_SIZE,PUBLISH_MIN_SIZE,PUBLISH_AVG_SIZE,MSG_NUM,MSG_TOTAL_SIZE,MSG_MAX_SIZE,MSG_MIN_SIZE,MSG_AVG_SIZE,LS_NUM_TARGETS,NNZ,CHUNKS_SENT,CHUNKS_PER_TARGET,CHUNK_TOTAL_SIZE,CHUNK_MIN_SIZE,CHUNK_MAX_SIZE,CHUNK_AVG_SIZE,NNZ_SENT,NNZ_PER_TARGET,ROWS_SENT,ROWS_PER_TARGET,LAYER_DURATION
c1_1024n_8w_10000bs_queue,3,69,1,69471,69471,69471,69471,7,69471,12954,7841,9924.429,7,43136,7,1,69471,7841,12954,9924.429,179284,25612,532,76,0.5612793
c1_1024n_8w_10000bs_queue,3,70,1,63028,63028,63028,63028,7,63028,10139,8312,9004,7,43136,7,1,63028,8312,10139,9004,158727,22675.285,471,67.28571,0.45254517
c1_1024n_8w_10000bs_queue,3,71,1,53625,53625,53625,53625,7,53625,11201,4336,7660.7144,7,43136,7,1,53625,4336,11201,7660.7144,124353,17764.715,369,52.714287,0.4472351
c1_1024n_8w_10000bs_queue,3,72,1,69522,69522,69522,69522,7,69522,12228,8410,9931.714,7,43136,7,1,69522,8410,12228,9931.714,180295,25756.428,535,76.42857,0.40264893
c1_1024n_8w_10000bs_queue,3,73,1,68490,68490,68490,68490,7,68490,11098,6866,9784.286,7,43136,7,1,68490,6866,11098,9784.286,176588,25226.857,524,74.85714,0.41107178
c1_1024n_8w_10000bs_queue,3,74,1,70486,70486,70486,70486,7,70486,12481,7661,10069.429,7,43136,7,1,70486,7661,12481,10069.429,184676,26382.285,548,78.28571,0.49804688
c1_1024n_8w_10000bs_queue,3,75,1,66788,66788,66788,66788,7,66788,13316,7717,9541.143,7,43136,7,1,66788,7717,13316,9541.143,171196,24456.572,508,72.57143,0.4180298
c1_1024n_8w_10000bs_queue,3,76,1,69780,69780,69780,69780,7,69780,12024,7969,9968.571,7,43136,7,1,69780,7969,12024,9968.571,184339,26334.143,547,78.14286,0.48632812
c1_1024n_8w_10000bs_queue,3,77,1,52320,52320,52320,52320,7,52320,11289,4891,7474.2856,7,43136,7,1,52320,4891,11289,7474.2856,119298,17042.572,354,50.57143,0.43518066
c1_1024n_8w_10000bs_queue,3,78,1,62377,62377,62377,62377,7,62377,10713,7367,8911,7,43136,7,1,62377,7367,10713,8911,154346,22049.428,458,65.42857,0.45846558
c1_1024n_8w_10000bs_queue,3,79,1,68293,68293,68293,68293,7,68293,12264,6282,9756.143,7,43136,7,1,68293,6282,12264,9756.143,175577,25082.428,521,74.42857,0.4645996
c1_1024n_8w_10000bs_queue,3,80,1,64966,64966,64966,64966,7,64966,10927,7242,9280.857,7,43136,7,1,64966,7242,10927,9280.857,164456,23493.715,488,69.71429,0.4864502
c1_1024n_8w_10000bs_queue,3,81,1,64639,64639,64639,64639,7,64639,10726,7047,9234.143,7,43136,7,1,64639,7047,10726,9234.143,161760,23108.572,480,68.57143,0.46505737
c1_1024n_8w_10000bs_queue,3,82,1,62189,62189,62189,62189,7,62189,10963,6956,8884.143,7,43136,7,1,62189,6956,10963,8884.143,152661,21808.715,453,64.71429,0.45550537
c1_1024n_8w_10000bs_queue,3,83,1,46411,46411,46411,46411,7,46411,9988,4180,6630.143,7,43136,7,1,46411,4180,9988,6630.143,98404,14057.714,292,41.714287,0.45898438
c1_1024n_8w_10000bs_queue,3,84,1,66140,66140,66140,66140,7,66140,12051,7240,9448.571,7,43136,7,1,66140,7240,12051,9448.571,168163,24023.285,499,71.28571,0.46411133
c1_1024n_8w_10000bs_queue,3,85,1,65528,65528,65528,65528,7,65528,10968,6561,9361.143,7,43136,7,1,65528,6561,10968,9361.143,167826,23975.143,498,71.14286,0.4227295
c1_1024n_8w_10000bs_queue,3,86,1,72311,72311,72311,72311,7,72311,11809,8737,10330.143,7,43136,7,1,72311,8737,11809,10330.143,193101,27585.857,573,81.85714,0.47338867
c1_1024n_8w_10000bs_queue,3,87,1,61555,61555,61555,61555,7,61555,10147,6974,8793.571,7,43136,7,1,61555,6974,10147,8793.571,150976,21568,448,64,0.45358276
c1_1024n_8w_10000bs_queue,3,88,1,61117,61117,61117,61117,7,61117,10907,6603,8731,7,43136,7,1,61117,6603,10907,8731,147943,21134.715,439,62.714287,0.4468689
c1_1024n_8w_10000bs_queue,3,89,1,62591,62591,62591,62591,7,62591,13268,5551,8941.571,7,43136,7,1,62591,5551,13268,8941.571,156368,22338.285,464,66.28571,0.4180298
c1_1024n_8w_10000bs_queue,3,90,1,63067,63067,63067,63067,7,63067,11074,6924,9009.571,7,43136,7,1,63067,6924,11074,9009.571,157716,22530.857,468,66.85714,0.52526855
c1_1024n_8w_10000bs_queue,3,91,1,62782,62782,62782,62782,7,62782,11444,7281,8968.857,7,43136,7,1,62782,7281,11444,8968.857,157716,22530.857,468,66.85714,0.499115
c1_1024n_8w_10000bs_queue,3,92,1,65131,65131,65131,65131,7,65131,11805,7057,9304.429,7,43136,7,1,65131,7057,11805,9304.429,165467,23638.143,491,70.14286,0.42541504
c1_1024n_8w_10000bs_queue,3,93,1,67197,67197,67197,67197,7,67197,12111,6314,9599.571,7,43136,7,1,67197,6314,12111,9599.571,172544,24649.143,512,73.14286,0.44299316
c1_1024n_8w_10000bs_queue,3,94,1,62165,62165,62165,62165,7,62165,10685,7601,8880.714,7,43136,7,1,62165,7601,10685,8880.714,153672,21953.143,456,65.14286,0.5053711
c1_1024n_8w_10000bs_queue,3,95,1,42269,42269,42269,42269,7,42269,8592,4770,6038.4287,7,43136,7,1,42269,4770,8592,6038.4287,83913,11987.571,249,35.57143,0.5084839
c1_1024n_8w_10000bs_queue,3,96,1,63914,63914,63914,63914,7,63914,11053,7058,9130.571,7,43136,7,1,63914,7058,11053,9130.571,159738,22819.715,474,67.71429,0.42126465
c1_1024n_8w_10000bs_queue,3,97,1,68631,68631,68631,68631,7,68631,11594,7286,9804.429,7,43136,7,1,68631,7286,11594,9804.429,178610,25515.715,530,75.71429,0.5527344
c1_1024n_8w_10000bs_queue,3,98,1,62487,62487,62487,62487,7,62487,12267,5707,8926.714,7,43136,7,1,62487,5707,12267,8926.714,155020,22145.715,460,65.71429,0.5184326
c1_1024n_8w_10000bs_queue,3,99,1,67866,67866,67866,67866,7,67866,12123,7144,9695.143,7,43136,7,1,67866,7144,12123,9695.143,175914,25130.572,522,74.57143,0.5409851
c1_1024n_8w_10000bs_queue,3,100,1,67373,67373,67373,67373,7,67373,12058,7834,9624.714,7,43136,7,1,67373,7834,12058,9624.714,172544,24649.143,512,73.14286,0.4767456
c1_1024n_8w_10000bs_queue,3,101,1,46768,46768,46768,46768,7,46768,10398,5050,6681.143,7,43136,7,1,46768,5050,10398,6681.143,100763,14394.714,299,42.714287,0.43753052
c1_1024n_8w_10000bs_queue,3,102,1,66451,66451,66451,66451,7,66451,12466,6474,9493,7,43136,7,1,66451,6474,12466,9493,170185,24312.143,505,72.14286,0.46704102
c1_1024n_8w_10000bs_queue,3,103,1,66090,66090,66090,66090,7,66090,11657,7391,9441.429,7,43136,7,1,66090,7391,11657,9441.429,168500,24071.428,500,71.42857,0.5698242
c1_1024n_8w_10000bs_queue,3,104,1,69555,69555,69555,69555,7,69555,12441,7638,9936.429,7,43136,7,1,69555,7638,12441,9936.429,180295,25756.428,535,76.42857,0.4675293
c1_1024n_8w_10000bs_queue,3,105,1,61533,61533,61533,61533,7,61533,12359,5648,8790.429,7,43136,7,1,61533,5648,12359,8790.429,152998,21856.857,454,64.85714,0.4610901
c1_1024n_8w_10000bs_queue,3,106,1,63610,63610,63610,63610,7,63610,11083,7527,9087.143,7,43136,7,1,63610,7527,11083,9087.143,158053,22579,469,67,0.4749756
c1_1024n_8w_10000bs_queue,3,107,1,51474,51474,51474,51474,7,51474,11086,5473,7353.4287,7,43136,7,1,51474,5473,11086,7353.4287,116602,16657.428,346,49.42857,0.48410034
c1_1024n_8w_10000bs_queue,3,108,1,65022,65022,65022,65022,7,65022,11667,6927,9288.857,7,43136,7,1,65022,6927,11667,9288.857,164456,23493.715,488,69.71429,0.50024414
c1_1024n_8w_10000bs_queue,3,109,1,64561,64561,64561,64561,7,64561,11678,7376,9223,7,43136,7,1,64561,7376,11678,9223,164456,23493.715,488,69.71429,0.45324707
c1_1024n_8w_10000bs_queue,3,110,1,65695,65695,65695,65695,7,65695,11207,7175,9385,7,43136,7,1,65695,7175,11207,9385,168163,24023.285,499,71.28571,0.5168457
c1_1024n_8w_10000bs_queue,3,111,1,65482,65482,65482,65482,7,65482,11831,6152,9354.571,7,43136,7,1,65482,6152,11831,9354.571,166815,23830.715,495,70.71429,0.52612305
c1_1024n_8w_10000bs_queue,3,112,1,66388,66388,66388,66388,7,66388,11659,7945,9484,7,43136,7,1,66388,7945,11659,9484,168163,24023.285,499,71.28571,0.46759033
c1_1024n_8w_10000bs_queue,3,113,1,54345,54345,54345,54345,7,54345,11861,5738,7763.5713,7,43136,7,1,54345,5738,11861,7763.5713,126038,18005.428,374,53.42857,0.4416809
c1_1024n_8w_10000bs_queue,3,114,1,67298,67298,67298,67298,7,67298,11678,8425,9614,7,43136,7,1,67298,8425,11678,9614,172207,24601,511,73,0.518219
c1_1024n_8w_10000bs_queue,3,115,1,93649,93649,93649,93649,7,93649,18006,11357,13378.429,7,43136,7,1,93649,11357,18006,13378.429,187035,26719.285,555,79.28571,0.4830017
c1_1024n_8w_10000bs_queue,3,116,1,95233,95233,95233,95233,7,95233,16141,10545,13604.714,7,43136,7,1,95233,10545,16141,13604.714,178947,25563.857,531,75.85714,0.43798828
c1_1024n_8w_10000bs_queue,3,117,1,86422,86422,86422,86422,7,86422,16359,7866,12346,7,43136,7,1,86422,7866,16359,12346,166815,23830.715,495,70.71429,0.5061035
c1_1024n_8w_10000bs_queue,3,118,1,68940,68940,68940,68940,7,68940,11606,8155,9848.571,7,43136,7,1,68940,8155,11606,9848.571,176925,25275,525,75,0.4498291
c1_1024n_8w_10000bs_queue,3,119,1,46389,46389,46389,46389,7,46389,9705,4726,6627,7,43136,7,1,46389,4726,9705,6627,99752,14250.286,296,42.285713,0.45593262
c1_1024n_8w_10000bs_queue,4,0,1,123535,123535,123535,123535,1,123535,123535,123535,123535,1,74744,1,1,123535,123535,123535,123535,26139,26139,15,15,0.2677002
c1_1024n_8w_10000bs_queue,4,1,1,32,32,32,32,1,32,32,32,32,1,488032,1,1,32,32,32,32,3808,3808,32,32,1.4648438
c1_1024n_8w_10000bs_queue,4,2,2,307570,239096,68474,153785,9,307570,59574,9899,34174.445,1,370848,9,9,307570,9899,59574,34174.445,334240,334240,64,64,0.37756348
c1_1024n_8w_10000bs_queue,4,3,1,44087,44087,44087,44087,3,44087,20133,9573,14695.667,1,115008,3,3,44087,9573,20133,14695.667,115008,115008,96,96,1.7230225
c1_1024n_8w_10000bs_queue,4,4,1,103025,103025,103025,103025,5,103025,25956,10131,20605,1,184288,5,5,103025,10131,25956,20605,184288,184288,128,128,0.3847046
c1_1024n_8w_10000bs_queue,4,5,1,79691,79691,79691,79691,4,79691,30320,12405,19922.75,3,161776,4,1.3333334,79691,12405,30320,19922.75,119616,39872,96,32,0.46569824
c1_1024n_8w_10000bs_queue,4,6,2,470071,255957,213870,235035.5,13,470071,53977,6541,36159.31,7,92711,13,1.8571428,470071,6541,53977,36159.31,367400,52485.715,507,72.42857,0.92785645
c1_1024n_8w_10000bs_queue,4,7,3,711641,254770,211683,237213.67,12,711641,88089,20203,59303.418,7,90401,12,1.7142857,711641,20203,88089,59303.418,370785,52969.285,525,75,1.1027222
c1_1024n_8w_10000bs_queue,4,8,3,670061,255445,185380,223353.67,9,670061,95423,29679,74451.22,7,62016,9,1.2857143,670061,29679,95423,74451.22,253995,36285,524,74.85714,0.9259033
c1_1024n_8w_10000bs_queue,4,9,4,757392,230396,84625,189348,7,757392,126816,84625,108198.86,7,48842,7,1,757392,84625,126816,108198.86,191181,27311.572,501,71.57143,0.8626709
c1_1024n_8w_10000bs_queue,4,10,2,440231,251543,188562,220115.5,7,440231,75595,49689,62890.145,7,45568,7,1,440231,49689,75595,62890.145,191172,27310.285,537,76.71429,0.89727783
c1_1024n_8w_10000bs_queue,4,11,2,400542,218716,181204,200271,7,400542,77763,31774,57220.285,7,44288,7,1,400542,31774,77763,57220.285,105184,15026.286,304,43.42857,0.61553955
c1_1024n_8w_10000bs_queue,4,12,2,331044,252014,79030,165522,7,331044,60056,30599,47292,7,43392,7,1,331044,30599,60056,47292,154923,22131.857,457,65.28571,0.6789551
c1_1024n_8w_10000bs_queue,4,13,2,334990,237787,97772,167495,7,334990,68201,37113,47855.715,7,43392,7,1,334990,37113,68201,47855.715,160008,22858.285,472,67.42857,0.6452637
c1_1024n_8w_10000bs_queue,4,14,1,239556,239556,239556,239556,7,239556,46367,25801,34222.285,7,43244,7,1,239556,25801,46367,34222.285,193249,27607,572,81.71429,0.5427246
c1_1024n_8w_10000bs_queue,4,15,1,216607,216607,216607,216607,7,216607,41840,21094,30943.857,7,43136,7,1,216607,21094,41840,30943.857,181643,25949,539,77,0.5805054
c1_1024n_8w_10000bs_queue,4,16,1,135111,135111,135111,135111,7,135111,27852,13781,19301.572,7,43136,7,1,135111,13781,27852,19301.572,161086,23012.285,478,68.28571,0.5612793
c1_1024n_8w_10000bs_queue,4,17,1,78211,78211,78211,78211,7,78211,18874,8790,11173,7,43136,7,1,78211,8790,18874,11173,98741,14105.857,293,41.857143,0.55895996
c1_1024n_8w_10000bs_queue,4,18,1,72513,72513,72513,72513,7,72513,11512,8452,10359,7,43136,7,1,72513,8452,11512,10359,165130,23590,490,70,0.5014038
c1_1024n_8w_10000bs_queue,4,19,1,64680,64680,64680,64680,7,64680,12664,7027,9240,7,43136,7,1,64680,7027,12664,9240,157379,22482.715,467,66.71429,0.4899292
c1_1024n_8w_10000bs_queue,4,20,1,67590,67590,67590,67590,7,67590,12594,6859,9655.714,7,43136,7,1,67590,6859,12594,9655.714,164456,23493.715,488,69.71429,0.45703125
c1_1024n_8w_10000bs_queue,4,21,1,64548,64548,64548,64548,7,64548,10270,7091,9221.143,7,43136,7,1,64548,7091,10270,9221.143,158053,22579,469,67,0.5630493
c1_1024n_8w_10000bs_queue,4,22,1,63168,63168,63168,63168,7,63168,11213,7551,9024,7,43136,7,1,63168,7551,11213,9024,149291,21327.285,443,63.285713,0.42340088
c1_1024n_8w_10000bs_queue,4,23,1,47517,47517,47517,47517,7,47517,9850,4259,6788.143,7,43136,7,1,47517,4259,9850,6788.143,98404,14057.714,292,41.714287,0.453125
c1_1024n_8w_10000bs_queue,4,24,1,68622,68622,68622,68622,7,68622,12341,8408,9803.143,7,43136,7,1,68622,8408,12341,9803.143,171870,24552.857,510,72.85714,0.47131348
c1_1024n_8w_10000bs_queue,4,25,1,71640,71640,71640,71640,7,71640,11669,8050,10234.286,7,43136,7,1,71640,8050,11669,10234.286,182991,26141.572,543,77.57143,0.4031372
c1_1024n_8w_10000bs_queue,4,26,1,68388,68388,68388,68388,7,68388,12038,8127,9769.714,7,43136,7,1,68388,8127,12038,9769.714,168500,24071.428,500,71.42857,0.5753784
c1_1024n_8w_10000bs_queue,4,27,1,68147,68147,68147,68147,7,68147,13247,7164,9735.286,7,43136,7,1,68147,7164,13247,9735.286,170522,24360.285,506,72.28571,0.5201416
c1_1024n_8w_10000bs_queue,4,28,1,68446,68446,68446,68446,7,68446,12324,7546,9778,7,43136,7,1,68446,7546,12324,9778,171196,24456.572,508,72.57143,0.48388672
c1_1024n_8w_10000bs_queue,4,29,1,50231,50231,50231,50231,7,50231,9767,5077,7175.857,7,43136,7,1,50231,5077,9767,7175.857,104470,14924.286,310,44.285713,0.5332031
c1_1024n_8w_10000bs_queue,4,30,1,64570,64570,64570,64570,7,64570,12550,6852,9224.286,7,43473,7,1,64570,6852,12550,9224.286,154009,22001.285,457,65.28571,0.4574585
c1_1024n_8w_10000bs_queue,4,31,1,65303,65303,65303,65303,7,65303,11674,5741,9329,7,43136,7,1,65303,5741,11674,9329,161760,23108.572,480,68.57143,0.39068604
c1_1024n_8w_10000bs_queue,4,32,1,67667,67667,67667,67667,7,67667,11786,7935,9666.714,7,43136,7,1,67667,7935,11786,9666.714,167152,23878.857,496,70.85714,0.5303345
c1_1024n_8w_10000bs_queue,4,33,1,61594,61594,61594,61594,7,61594,11015,6665,8799.143,7,43136,7,1,61594,6665,11015,8799.143,146258,20894,434,62,0.36212158
c1_1024n_8w_10000bs_queue,4,34,1,68696,68696,68696,68696,7,68696,11779,7471,9813.714,7,43136,7,1,68696,7471,11779,9813.714,169848,24264,504,72,0.48083496
c1_1024n_8w_10000bs_queue,4,35,1,57857,57857,57857,57857,7,57857,12684,5784,8265.286,7,43136,7,1,57857,5784,12684,8265.286,134463,19209,399,57,0.47680664
c1_1024n_8w_10000bs_queue,4,36,1,64103,64103,64103,64103,7,64103,12695,6937,9157.571,7,43136,7,1,64103,6937,12695,9157.571,157379,22482.715,467,66.71429,0.43292236
c1_1024n_8w_10000bs_queue,4,37,1,62891,62891,62891,62891,7,62891,10305,7211,8984.429,7,43136,7,1,62891,7211,10305,8984.429,150302,21471.715,446,63.714287,0.5696411
c1_1024n_8w_10000bs_queue,4,38,1,72446,72446,72446,72446,7,72446,12196,7606,10349.429,7,43136,7,1,72446,7606,12196,10349.429,185350,26478.572,550,78.57143,0.5009155
c1_1024n_8w_10000bs_queue,4,39,1,67265,67265,67265,67265,7,67265,11818,7398,9609.286,7,43136,7,1,67265,7398,11818,9609.286,167489,23927,497,71,0.5003662
c1_1024n_8w_10000bs_queue,4,40,1,70713,70713,70713,70713,7,70713,11725,7774,10101.857,7,43136,7,1,70713,7774,11725,10101.857,176925,25275,525,75,0.42547607
c1_1024n_8w_10000bs_queue,4,41,1,42762,42762,42762,42762,7,42762,8254,4381,6108.857,7,43136,7,1,42762,4381,8254,6108.857,83576,11939.429,248,35.42857,0.49560547
c1_1024n_8w_10000bs_queue,4,42,1,71646,71646,71646,71646,7,71646,11728,6938,10235.143,7,43136,7,1,71646,6938,11728,10235.143,181980,25997.143,540,77.14286,0.42236328
c1_1024n_8w_10000bs_queue,4,43,1,61362,61362,61362,61362,7,61362,10863,7092,8766,7,43136,7,1,61362,7092,10863,8766,148280,21182.857,440,62.857143,0.52038574
c1_1024n_8w_10000bs_queue,4,44,1,69854,69854,69854,69854,7,69854,11496,7640,9979.143,7,43136,7,1,69854,7640,11496,9979.143,174229,24889.857,517,73.85714,0.44177246
c1_1024n_8w_10000bs_queue,4,45,1,66766,66766,66766,66766,7,66766,11605,6514,9538,7,43136,7,1,66766,6514,11605,9538,165130,23590,490,70,0.41796875
c1_1024n_8w_10000bs_queue,4,46,1,66102,66102,66102,66102,7,66102,10951,7548,9443.143,7,43136,7,1,66102,7548,10951,9443.143,163445,23349.285,485,69.28571,0.41918945
c1_1024n_8w_10000bs_queue,4,47,1,50605,50605,50605,50605,7,50605,10775,4953,7229.2856,7,43136,7,1,50605,4953,10775,7229.2856,109188,15598.286,324,46.285713,0.5418091
c1_1024n_8w_10000bs_queue,4,48,1,65249,65249,65249,65249,7,65249,12454,7397,9321.286,7,43136,7,1,65249,7397,12454,9321.286,158727,22675.285,471,67.28571,0.3862915
c1_1024n_8w_10000bs_queue,4,49,1,65816,65816,65816,65816,7,65816,11804,6539,9402.286,7,43136,7,1,65816,6539,11804,9402.286,160075,22867.857,475,67.85714,0.49542236
c1_1024n_8w_10000bs_queue,4,50,1,66320,66320,66320,66320,7,66320,11557,6558,9474.286,7,43136,7,1,66320,6558,11557,9474.286,164456,23493.715,488,69.71429,0.5178833
c1_1024n_8w_10000bs_queue,4,51,1,65240,65240,65240,65240,7,65240,11262,7328,9320,7,43136,7,1,65240,7328,11262,9320,159064,22723.428,472,67.42857,0.43414307
c1_1024n_8w_10000bs_queue,4,52,1,73054,73054,73054,73054,7,73054,12183,9297,10436.286,7,43136,7,1,73054,9297,12183,10436.286,187372,26767.428,556,79.42857,0.45568848
c1_1024n_8w_10000bs_queue,4,53,1,52543,52543,52543,52543,7,52543,10578,5091,7506.143,7,43136,7,1,52543,5091,10578,7506.143,116602,16657.428,346,49.42857,0.4790039
c1_1024n_8w_10000bs_queue,4,54,1,68040,68040,68040,68040,7,68040,12172,8116,9720,7,43136,7,1,68040,8116,12172,9720,168500,24071.428,500,71.42857,0.4798584
c1_1024n_8w_10000bs_queue,4,55,1,61968,61968,61968,61968,7,61968,10843,7190,8852.571,7,43136,7,1,61968,7190,10843,8852.571,147943,21134.715,439,62.714287,0.41845703
c1_1024n_8w_10000bs_queue,4,56,1,66348,66348,66348,66348,7,66348,11687,7223,9478.286,7,43136,7,1,66348,7223,11687,9478.286,161760,23108.572,480,68.57143,0.56018066
c1_1024n_8w_10000bs_queue,4,57,1,65911,65911,65911,65911,7,65911,10817,8207,9415.857,7,43136,7,1,65911,8207,10817,9415.857,162097,23156.715,481,68.71429,0.5386963
c1_1024n_8w_10000bs_queue,4,58,1,65754,65754,65754,65754,7,65754,11686,7460,9393.429,7,43136,7,1,65754,7460,11686,9393.429,159064,22723.428,472,67.42857,0.46502686
c1_1024n_8w_10000bs_queue,4,59,1,58491,58491,58491,58491,7,58491,12364,5825,8355.857,7,43136,7,1,58491,5825,12364,8355.857,136148,19449.715,404,57.714287,0.4650879
c1_1024n_8w_10000bs_queue,4,60,1,61532,61532,61532,61532,7,61532,10602,7620,8790.286,7,43136,7,1,61532,7620,10602,8790.286,144573,20653.285,429,61.285713,0.5316162
c1_1024n_8w_10000bs_queue,4,61,1,70193,70193,70193,70193,7,70193,11727,7001,10027.571,7,43136,7,1,70193,7001,11727,10027.571,176588,25226.857,524,74.85714,0.42749023
c1_1024n_8w_10000bs_queue,4,62,1,67534,67534,67534,67534,7,67534,11980,7013,9647.714,7,43136,7,1,67534,7013,11980,9647.714,166478,23782.572,494,70.57143,0.44555664
c1_1024n_8w_10000bs_queue,4,63,1,59974,59974,59974,59974,7,59974,10636,6758,8567.714,7,43136,7,1,59974,6758,10636,8567.714,138844,19834.857,412,58.857143,0.4343872
c1_1024n_8w_10000bs_queue,4,64,1,66884,66884,66884,66884,7,66884,11661,6815,9554.857,7,43136,7,1,66884,6815,11661,9554.857,164456,23493.715,488,69.71429,0.49371338
c1_1024n_8w_10000bs_queue,4,65,1,43289,43289,43289,43289,7,43289,8215,4379,6184.143,7,43136,7,1,43289,4379,8215,6184.143,84587,12083.857,251,35.857143,0.45880127
c1_1024n_8w_10000bs_queue,4,66,1,65757,65757,65757,65757,7,65757,11370,8212,9393.857,7,43136,7,1,65757,8212,11370,9393.857,162097,23156.715,481,68.71429,0.50061035
c1_1024n_8w_10000bs_queue,4,67,1,69096,69096,69096,69096,7,69096,12018,7743,9870.857,7,43136,7,1,69096,7743,12018,9870.857,174566,24938,518,74,0.5130615
c1_1024n_8w_10000bs_queue,4,68,1,66655,66655,66655,66655,7,66655,11597,7129,9522.143,7,43136,7,1,66655,7129,11597,9522.143,165130,23590,490,70,0.5046387
c1_1024n_8w_10000bs_queue,4,69,1,70211,70211,70211,70211,7,70211,12112,8367,10030.143,7,43136,7,1,70211,8367,12112,10030.143,178273,25467.572,529,75.57143,0.5426636
c1_1024n_8w_10000bs_queue,4,70,1,65893,65893,65893,65893,7,65893,11527,8176,9413.286,7,43136,7,1,65893,8176,11527,9413.286,160749,22964.143,477,68.14286,0.52111816
c1_1024n_8w_10000bs_queue,4,71,1,51970,51970,51970,51970,7,51970,8931,4870,7424.2856,7,43136,7,1,51970,4870,8931,7424.2856,111884,15983.429,332,47.42857,0.4053955
c1_1024n_8w_10000bs_queue,4,72,1,69109,69109,69109,69109,7,69109,11535,8584,9872.714,7,43136,7,1,69109,8584,11535,9872.714,171870,24552.857,510,72.85714,0.47998047
c1_1024n_8w_10000bs_queue,4,73,1,67610,67610,67610,67610,7,67610,11421,5875,9658.571,7,43136,7,1,67610,5875,11421,9658.571,171533,24504.715,509,72.71429,0.5220947
c1_1024n_8w_10000bs_queue,4,74,1,72562,72562,72562,72562,7,72562,12351,7749,10366,7,43136,7,1,72562,7749,12351,10366,182317,26045.285,541,77.28571,0.46136475
c1_1024n_8w_10000bs_queue,4,75,1,64238,64238,64238,64238,7,64238,11458,7803,9176.857,7,43136,7,1,64238,7803,11458,9176.857,153335,21905,455,65,0.48132324
c1_1024n_8w_10000bs_queue,4,76,1,70890,70890,70890,70890,7,70890,12543,7906,10127.143,7,43136,7,1,70890,7906,12543,10127.143,181306,25900.857,538,76.85714,0.44006348
c1_1024n_8w_10000bs_queue,4,77,1,53623,53623,53623,53623,7,53623,11934,4897,7660.4287,7,43136,7,1,53623,4897,11934,7660.4287,118624,16946.285,352,50.285713,0.42358398
c1_1024n_8w_10000bs_queue,4,78,1,69676,69676,69676,69676,7,69676,12629,8476,9953.714,7,43136,7,1,69676,8476,12629,9953.714,175240,25034.285,520,74.28571,0.40460205
c1_1024n_8w_10000bs_queue,4,79,1,69187,69187,69187,69187,7,69187,12870,6549,9883.857,7,43136,7,1,69187,6549,12870,9883.857,174903,24986.143,519,74.14286,0.5739136
c1_1024n_8w_10000bs_queue,4,80,1,70854,70854,70854,70854,7,70854,11855,8106,10122,7,43136,7,1,70854,8106,11855,10122,176925,25275,525,75,0.47808838
c1_1024n_8w_10000bs_queue,4,81,1,68032,68032,68032,68032,7,68032,10637,6782,9718.857,7,43136,7,1,68032,6782,10637,9718.857,167826,23975.143,498,71.14286,0.46276855
c1_1024n_8w_10000bs_queue,4,82,1,65354,65354,65354,65354,7,65354,11681,7596,9336.286,7,43136,7,1,65354,7596,11681,9336.286,159401,22771.572,473,67.57143,0.46588135
c1_1024n_8w_10000bs_queue,4,83,1,46100,46100,46100,46100,7,46100,10266,4895,6585.7144,7,43136,7,1,46100,4895,10266,6585.7144,93686,13383.714,278,39.714287,0.3897705
c1_1024n_8w_10000bs_queue,4,84,1,68833,68833,68833,68833,7,68833,11312,8045,9833.286,7,43136,7,1,68833,8045,11312,9833.286,172207,24601,511,73,0.48181152
c1_1024n_8w_10000bs_queue,4,85,1,63950,63950,63950,63950,7,63950,11665,7093,9135.714,7,43136,7,1,63950,7093,11665,9135.714,155357,22193.857,461,65.85714,0.46984863
c1_1024n_8w_10000bs_queue,4,86,1,72582,72582,72582,72582,7,72582,12000,9123,10368.857,7,43136,7,1,72582,9123,12000,10368.857,185350,26478.572,550,78.57143,0.48760986
c1_1024n_8w_10000bs_queue,4,87,1,62487,62487,62487,62487,7,62487,10686,7375,8926.714,7,43136,7,1,62487,7375,10686,8926.714,146932,20990.285,436,62.285713,0.5180664
c1_1024n_8w_10000bs_queue,4,88,1,92610,92610,92610,92610,7,92610,17354,9193,13230,7,43136,7,1,92610,9193,17354,13230,152324,21760.572,452,64.57143,0.4404297
c1_1024n_8w_10000bs_queue,4,89,1,87797,87797,87797,87797,7,87797,19980,7432,12542.429,7,43136,7,1,87797,7432,19980,12542.429,152324,21760.572,452,64.57143,0.45532227
c1_1024n_8w_10000bs_queue,4,90,1,86312,86312,86312,86312,7,86312,15427,8683,12330.286,7,43136,7,1,86312,8683,15427,12330.286,143899,20557,427,61,0.501709
c1_1024n_8w_10000bs_queue,4,91,1,86114,86114,86114,86114,7,86114,14638,9950,12302,7,43136,7,1,86114,9950,14638,12302,155020,22145.715,460,65.71429,0.44873047
c1_1024n_8w_10000bs_queue,4,92,1,100581,100581,100581,100581,7,100581,19045,10468,14368.714,7,43136,7,1,100581,10468,19045,14368.714,173218,24745.428,514,73.42857,0.47937012
